"","SHIP_ID","SHIPNAME","ship_type","points","first_date","last_date","LAT","LON","DATETIME","dest_lat","dest_lon","distance_meters"
"918",415711,"ATROTOS HERACLES","Cargo",2555,"2016-12-13T11:31:08Z","2016-12-17T07:55:02Z",54.61001,18.91085,"2016-12-17T07:35:01Z",54.62413,18.92408,1788.26495055165
"919",416514,"MSC SANTHYA","Cargo",339,"2016-12-20T04:13:03Z","2016-12-20T11:11:04Z",59.91933,30.01209,"2016-12-20T04:13:03Z",59.91667,30.02511,784.514045201786
"920",418044,"MSC SABRINA","Cargo",2682,"2016-12-15T02:39:04Z","2016-12-16T23:29:04Z",59.88975,30.15704,"2016-12-16T22:59:04Z",59.89602,30.1267,1832.32609829081
"921",418949,"SEROJA EMPAT","Cargo",287,"2016-12-19T22:07:05Z","2016-12-20T03:55:04Z",57.60493,11.65567,"2016-12-20T03:39:05Z",57.60117,11.60028,3330.03339823231
"922",420706,"NIKOLAS","Cargo",2500,"2016-12-18T02:15:04Z","2016-12-19T20:19:04Z",59.92066,30.00638,"2016-12-18T02:17:04Z",59.91663,30.02644,1205.83742774811
"923",420754,"NEWYORKER","Cargo",1093,"2016-12-19T01:59:05Z","2016-12-19T21:21:05Z",57.60207,11.62982,"2016-12-19T02:05:05Z",57.60668,11.6594,1837.29920455541
"924",421615,"SILVER FJORD","Cargo",1225,"2016-12-15T02:15:06Z","2016-12-16T15:35:02Z",55.72566,20.80205,"2016-12-15T17:43:06Z",55.15951,20.15566,75085.0779540625
"925",458566,"LILY-B","Cargo",1197,"2016-12-14T10:09:01Z","2016-12-15T23:47:02Z",54.76496,18.98556,"2016-12-15T23:11:01Z",54.76741,18.95644,1889.92199556495
"926",459517,"OCEAN RAINBOW","Cargo",2899,"2016-12-14T10:09:06Z","2016-12-18T13:37:06Z",55.72824,21.05654,"2016-12-16T15:43:06Z",55.7255,21.09081,2169.87269856892
"927",461034,"BLUE CHIP","Cargo",1367,"2016-12-13T11:31:07Z","2016-12-15T16:45:08Z",55.73701,20.85337,"2016-12-15T16:39:06Z",55.73779,20.82914,1521.00822864841
"928",461192,"KOZNITZA","Cargo",59,"2016-12-18T21:03:03Z","2016-12-20T11:01:03Z",54.63397,19.93747,"2016-12-20T09:11:03Z",54.6377,19.98747,3248.07546359197
"929",461454,"ROBIN WIND","Cargo",2547,"2016-12-13T11:31:08Z","2016-12-17T07:53:01Z",54.7093,18.99832,"2016-12-17T07:17:02Z",54.776,18.98992,7444.6042905225
"930",461962,"CITY OF ROTTERDAM","Cargo",618,"2016-12-13T11:31:04Z","2016-12-13T21:47:04Z",59.90517,30.08229,"2016-12-13T21:35:05Z",59.91029,30.05716,1514.00724518494
"931",463311,"ALMENDRO","Cargo",2485,"2016-12-18T15:09:03Z","2016-12-20T09:03:03Z",59.90667,30.0754,"2016-12-20T08:49:05Z",59.91003,30.05895,991.402615090742
"932",465205,"SANTA URSULA","Cargo",3222,"2016-12-13T11:31:08Z","2016-12-18T06:19:03Z",54.72224,18.99694,"2016-12-18T05:55:02Z",54.76309,18.99629,4547.59301898121
"933",465931,"OCEAN VOYAGER","Cargo",4071,"2016-12-13T11:31:08Z","2016-12-19T10:39:02Z",54.74373,18.99928,"2016-12-19T10:13:02Z",54.76856,18.99601,2772.03321818328
"934",466414,"GRANIT","Tug",3065,"2016-12-13T11:21:01Z","2016-12-20T11:11:02Z",54.35615,18.67468,"2016-12-19T14:19:02Z",54.35593,18.67478,25.3348919362713
"935",466553,"APHRODITE I","Tug",30,"2016-12-19T23:23:14Z","2016-12-20T00:29:06Z",54.79731,18.44141,"2016-12-19T23:23:14Z",54.79682,18.43566,373.003554607637
"936",467633,"BAZALT","Tug",2249,"2016-12-13T23:51:02Z","2016-12-19T00:13:02Z",54.79522,18.93036,"2016-12-14T19:31:02Z",54.79854,18.44975,30844.3899461874
"937",467978,"LARGONA","Cargo",107,"2016-12-17T03:11:07Z","2016-12-17T11:39:06Z",55.65171,21.15729,"2016-12-17T09:57:06Z",55.6684,21.14289,2066.28978648305
"938",468082,"BALTIC PRIME","Cargo",9477,"2016-12-13T11:31:04Z","2016-12-20T11:11:04Z",59.91137,30.23448,"2016-12-18T15:49:04Z",59.90623,30.22779,683.236714671209
"939",468665,"SERVAL","Tug",4026,"2016-12-13T17:33:07Z","2016-12-20T10:59:07Z",55.63261,20.80253,"2016-12-14T20:17:06Z",54.73668,18.99782,151988.291762511
"940",468812,"SAN REMO","Cargo",92,"2016-12-18T03:07:07Z","2016-12-18T19:29:06Z",55.70337,21.11962,"2016-12-18T18:03:05Z",55.7276,21.08277,3551.72896848537
"941",469377,"RUBYN","Cargo",1025,"2016-12-13T11:31:07Z","2016-12-15T05:39:07Z",55.71498,21.11143,"2016-12-15T04:17:06Z",55.72585,21.09099,1762.55536316885
"942",469525,"NINA 1","Cargo",147,"2016-12-20T05:37:02Z","2016-12-20T10:59:07Z",54.53569,18.56993,"2016-12-20T09:11:07Z",54.53049,18.53539,2304.85430548579
"943",547677,"KNOSSOS","Cargo",8581,"2016-12-14T10:09:03Z","2016-12-20T11:11:04Z",59.89617,30.21417,"2016-12-16T09:51:04Z",59.89115,30.20763,667.565467161262
"944",674633,"ASIAN VISION","Cargo",45,"2016-12-16T20:29:05Z","2016-12-17T21:29:05Z",57.9181,11.60256,"2016-12-16T20:31:04Z",57.91386,11.62603,1465.8211542629
"945",685288,"GENCO RELIANCE","Cargo",613,"2016-12-19T12:59:06Z","2016-12-20T11:11:06Z",55.71255,20.84023,"2016-12-19T13:01:08Z",55.7138,20.84608,392.358584834383
"946",686278,"MAERSK NIAMEY","Cargo",3295,"2016-12-18T02:01:03Z","2016-12-20T10:03:04Z",59.91205,30.04847,"2016-12-20T09:55:04Z",59.92105,30.0033,2712.31011031812
"947",687226,"VICTORIA","Cargo",4780,"2016-12-13T11:21:01Z","2016-12-20T11:11:02Z",54.37491,18.65989,"2016-12-16T09:05:02Z",54.37488,18.65932,37.11010543773
"948",687849,"AFRICAN CENDANA","Cargo",2188,"2016-12-17T07:55:06Z","2016-12-20T11:11:06Z",55.73175,20.84616,"2016-12-17T08:03:06Z",55.73155,20.86157,966.164973735507
"949",687940,"JOAN","Tanker",4264,"2016-12-14T16:09:02Z","2016-12-20T10:59:07Z",54.71097,18.99803,"2016-12-18T06:03:02Z",54.7712,18.98928,6728.30954136803
"950",689205,"SCHUYLER TRADER","Cargo",1727,"2016-12-13T11:31:08Z","2016-12-16T04:11:01Z",54.77647,18.9374,"2016-12-16T04:03:02Z",54.78593,18.92086,1495.48511573722
"951",689765,"PORT ALFRED","Cargo",900,"2016-12-13T11:31:04Z","2016-12-14T02:29:04Z",59.89608,30.22709,"2016-12-14T00:31:04Z",59.89599,30.22679,19.5179535188601
"952",691174,"HEINA","Cargo",3240,"2016-12-15T23:53:02Z","2016-12-20T11:11:02Z",54.72828,18.9864,"2016-12-16T00:23:02Z",54.6917,18.99523,4111.47188307902
"953",698727,"FJORDVIK","Cargo",4721,"2016-12-13T11:31:08Z","2016-12-20T10:59:07Z",54.53645,18.51995,"2016-12-15T15:09:07Z",54.53627,18.5201,22.2566224058551
"954",711847,"LORD BYRON","Cargo",4721,"2016-12-13T11:31:08Z","2016-12-20T10:59:07Z",54.53497,18.52835,"2016-12-20T00:11:07Z",54.53465,18.52815,37.8920924336595
"955",712156,"UZAVA","Tanker",2985,"2016-12-16T05:07:07Z","2016-12-20T11:11:06Z",55.82467,20.82783,"2016-12-16T05:19:06Z",55.81517,20.83683,1197.99000625649
"956",712201,"GENCO THUNDER","Cargo",1519,"2016-12-13T11:31:08Z","2016-12-15T21:13:01Z",54.57504,18.88104,"2016-12-15T20:09:01Z",54.58765,18.89527,1677.28677816254
"957",712443,"SONGA SAPPHIRE","Tanker",4564,"2016-12-14T12:07:02Z","2016-12-20T11:11:02Z",54.74522,18.99899,"2016-12-14T12:23:02Z",54.51141,18.99715,26027.8802157911
"958",712924,"NAVIG8 STRENGTH","Tanker",1816,"2016-12-14T10:35:06Z","2016-12-18T14:37:06Z",55.73403,20.87363,"2016-12-18T14:29:06Z",55.73472,20.84857,1572.54380328061
"959",713084,"NAVIG8 UNIVERSE","Tanker",1744,"2016-12-16T11:21:06Z","2016-12-18T23:11:06Z",55.73515,20.88543,"2016-12-18T22:59:06Z",55.73533,20.86695,1158.40472302408
"960",713818,"FEDERAL SATSUKI","Cargo",150,"2016-12-16T13:07:06Z","2016-12-16T18:13:05Z",57.60059,11.69063,"2016-12-16T13:19:06Z",57.60081,11.69005,42.3863055968595
"961",713900,"ICE RIVER","Cargo",900,"2016-12-13T11:31:04Z","2016-12-14T02:29:04Z",59.86879,30.22008,"2016-12-13T20:59:05Z",59.86925,30.21973,54.8148566843358
"962",714454,"KYMOPOLIA","Cargo",2000,"2016-12-13T11:21:01Z","2016-12-16T13:17:02Z",54.4211,18.846,"2016-12-16T12:55:01Z",54.42725,18.89543,3273.64340019776
"963",714523,"BOMAR VALOUR","Cargo",2586,"2016-12-18T14:21:04Z","2016-12-20T11:11:04Z",59.90634,30.07622,"2016-12-18T14:35:04Z",59.90339,30.09083,879.161527039375
"964",716099,"LANTAU ARROW","Cargo",445,"2016-12-13T12:17:02Z","2016-12-14T02:29:07Z",54.5937,18.8818,"2016-12-13T12:49:02Z",54.57534,18.85512,2671.98107340955
"965",725648,"ELISALEX SCHULTE","Tanker",1603,"2016-12-18T09:51:05Z","2016-12-19T13:41:05Z",57.68538,11.85763,"2016-12-19T12:55:04Z",57.67839,11.81006,2936.04856528493
"966",726008,"APL MERLION","Cargo",483,"2016-12-19T17:39:02Z","2016-12-20T11:11:02Z",54.7311,18.99907,"2016-12-19T18:01:02Z",54.51431,18.99619,24133.6662003012
"967",726043,"MOL QUINTET","Cargo",2431,"2016-12-13T11:21:01Z","2016-12-17T00:21:07Z",54.46572,18.99627,"2016-12-14T17:49:01Z",57.60555,11.66162,574153.307288814
"968",726727,"INDEPENDENCE","Tanker",4728,"2016-12-13T11:31:07Z","2016-12-20T11:11:06Z",55.66405,21.13777,"2016-12-18T17:01:06Z",55.66366,21.13765,44.0635881725567
"969",727807,"STRATEGIC ENCOUNTER","Cargo",2839,"2016-12-16T07:55:02Z","2016-12-20T10:45:03Z",54.63309,19.89434,"2016-12-16T09:45:03Z",54.64101,20.02567,8506.95342528543
"970",728871,"TRANS HOLM","Tanker",4721,"2016-12-13T11:31:08Z","2016-12-20T10:59:07Z",54.53583,18.52183,"2016-12-18T18:35:08Z",54.53633,18.52317,102.898960586754
"971",729384,"ASIAN BREEZE","Cargo",18,"2016-12-13T14:11:05Z","2016-12-13T14:45:05Z",57.95189,11.70251,"2016-12-13T14:27:05Z",57.94259,11.69145,1224.2184372048
"972",732076,"THOR INTEGRITY","Cargo",4412,"2016-12-13T11:31:07Z","2016-12-19T23:21:06Z",55.7284,21.0655,"2016-12-19T22:23:13Z",55.72865,21.05033,951.348327096487
"973",732703,"IVS KITE","Cargo",627,"2016-12-13T11:31:07Z","2016-12-14T16:09:07Z",55.73795,20.83695,"2016-12-14T16:07:06Z",55.73813,20.81173,1580.67358120879
"974",732780,"JS CHUKAR","Tanker",935,"2016-12-13T11:21:01Z","2016-12-15T04:17:02Z",54.46613,18.99913,"2016-12-15T01:45:02Z",54.79148,18.99357,36219.5684175943
"975",732836,"ADASTRA","Cargo",7512,"2016-12-15T03:43:03Z","2016-12-20T10:33:04Z",59.90572,30.08003,"2016-12-20T10:17:04Z",59.91283,30.04498,2110.27201085269
"976",734035,"ROJAREK NAREE","Cargo",1814,"2016-12-13T22:09:06Z","2016-12-16T17:49:02Z",54.55322,18.83907,"2016-12-16T16:35:01Z",54.56457,18.85662,1696.98010976924
"977",737998,"AMARANTH","Tanker",756,"2016-12-17T02:29:01Z","2016-12-20T10:59:07Z",54.70232,18.99672,"2016-12-18T15:03:02Z",54.79168,18.95444,10311.7785807252
"978",752901,"SEVEN OSPREY","Tug",4459,"2016-12-13T11:21:01Z","2016-12-20T11:11:02Z",54.38026,18.65623,"2016-12-15T15:03:02Z",54.38034,18.65822,129.324165884714
"979",753262,"SYLUR","Tug",4777,"2016-12-13T11:21:01Z","2016-12-20T11:11:02Z",54.3572,18.67241,"2016-12-16T23:55:02Z",54.35753,18.67228,37.6909388889259
"980",753672,"SCF BALTICA","Tanker",467,"2016-12-13T11:31:07Z","2016-12-14T19:25:06Z",55.9705,20.8,"2016-12-14T10:39:06Z",55.975,20.80167,511.625516757685
"981",754206,"ZENIT","Cargo",8127,"2016-12-13T11:31:04Z","2016-12-19T10:53:03Z",59.91341,30.04125,"2016-12-19T10:47:04Z",59.9185,30.01639,1498.47263634571
"982",754816,"ERRIE","Tug",546,"2016-12-18T02:45:03Z","2016-12-20T11:11:02Z",55.00977,20.00268,"2016-12-18T04:17:02Z",55.01091,20.17979,11306.3098739253
"983",754855,"AMERDIJK","Cargo",219,"2016-12-13T11:31:03Z","2016-12-13T18:47:03Z",54.63272,19.89502,"2016-12-13T18:37:03Z",54.655,19.8496,3835.55578833081
"984",754856,"AALDERDIJK","Cargo",2515,"2016-12-18T14:31:04Z","2016-12-20T08:55:04Z",59.91311,30.04307,"2016-12-20T08:49:05Z",59.91685,30.02478,1102.2815338446
"985",755306,"AKERDIJK","Cargo",7,"2016-12-20T10:43:02Z","2016-12-20T11:11:02Z",54.65897,19.83891,"2016-12-20T11:01:03Z",54.65045,19.86151,1737.16911465824
"986",755491,"ALLEGRA","Cargo",3575,"2016-12-14T10:09:03Z","2016-12-16T21:51:05Z",59.90941,30.06115,"2016-12-16T21:41:07Z",59.91301,30.04308,1085.17852610502
"987",755518,"USOLIE","Cargo",466,"2016-12-13T11:31:07Z","2016-12-14T10:39:06Z",55.69459,21.13291,"2016-12-14T02:29:06Z",55.73171,20.97099,10962.6494918173
"988",755563,"SAKURA PRINCESS","Tanker",502,"2016-12-13T11:31:07Z","2016-12-14T11:57:06Z",55.7297,20.94663,"2016-12-14T11:27:06Z",55.73037,20.93057,1009.4515890145
"989",755883,"BALTIC HEATHER","Cargo",466,"2016-12-20T02:07:04Z","2016-12-20T11:11:04Z",59.9126,30.04639,"2016-12-20T02:17:04Z",59.90739,30.07238,1562.1813362464
"990",756074,"CORAL LACERA","Tanker",39,"2016-12-16T10:01:05Z","2016-12-17T10:09:06Z",57.98905,11.7486,"2016-12-17T09:35:05Z",57.97871,11.73668,1348.99494636757
"991",756184,"BALTIC PIONEER","Cargo",296,"2016-12-20T04:59:04Z","2016-12-20T11:11:04Z",59.91522,30.03235,"2016-12-20T05:05:03Z",59.91264,30.04653,841.81614635484
"992",756186,"BALTIC PATRIOT","Cargo",3104,"2016-12-18T05:39:03Z","2016-12-20T11:11:04Z",59.91237,30.04677,"2016-12-18T05:47:04Z",59.90835,30.06593,1159.19162748414
"993",756187,"BALTIC PERFORMER","Cargo",9250,"2016-12-13T15:21:03Z","2016-12-20T11:11:04Z",59.91117,30.05283,"2016-12-13T15:31:05Z",59.9075,30.07083,1084.51304422309
"994",756194,"GREEN PLANET","Tanker",1437,"2016-12-13T11:31:07Z","2016-12-16T06:09:08Z",55.89721,20.80805,"2016-12-13T20:49:06Z",55.60285,20.83738,32819.4870825743
"995",756252,"OLGA","Cargo",67,"2016-12-16T23:35:02Z","2016-12-17T01:47:02Z",54.64677,20.06415,"2016-12-17T01:07:03Z",54.63303,19.92508,9088.80157545195
"996",756358,"VANTAGE WAVE","Cargo",2052,"2016-12-13T11:31:07Z","2016-12-16T16:05:06Z",55.70213,20.87546,"2016-12-14T02:29:06Z",55.71448,21.11101,14837.0729675324
"997",757296,"YAMAL KRECHET","Cargo",33,"2016-12-20T09:47:02Z","2016-12-20T11:11:02Z",54.7202,18.97866,"2016-12-20T10:17:02Z",54.69192,18.95926,3386.37249340296
"998",757428,"CALISTO","Cargo",2815,"2016-12-16T02:41:03Z","2016-12-20T11:11:02Z",59.921,30.0035,"2016-12-17T09:49:03Z",54.50609,18.98727,894802.444721743
"999",757619,". PRINCE OF WAVES","Cargo",4774,"2016-12-14T10:09:03Z","2016-12-17T17:53:03Z",59.912,30.04717,"2016-12-19T19:21:04Z",59.917,30.0235,1433.35202340263
"1000",757619,"PRINCE OF WAVES","Cargo",2948,"2016-12-17T17:53:04Z","2016-12-19T19:29:04Z",59.912,30.04717,"2016-12-19T19:21:04Z",59.917,30.0235,1433.35202340263
"1001",757658,"JONNI RITSCHER","Cargo",1679,"2016-12-19T03:51:05Z","2016-12-20T09:03:04Z",57.60165,11.66195,"2016-12-19T03:51:05Z",57.61271,11.67293,1394.49188483912
"1002",758443,"ATLANTIC NAVIGATORII","Cargo",4012,"2016-12-17T14:29:04Z","2016-12-20T11:11:04Z",59.92031,30.00699,"2016-12-17T14:29:04Z",59.91606,30.02813,1270.89862437158
"1003",758523,"INA LOTTE","Cargo",5455,"2016-12-14T15:07:03Z","2016-12-18T10:15:04Z",59.91727,30.02257,"2016-12-14T15:11:04Z",59.91415,30.03794,925.324515046738
"1004",758559,"PACIFIC WINTER","Cargo",9481,"2016-12-13T11:31:04Z","2016-12-20T11:11:04Z",59.89372,30.21974,"2016-12-16T20:49:05Z",59.89337,30.21968,39.1056037141513
"1005",758589,"E.R. TALLINN","Cargo",877,"2016-12-18T02:23:01Z","2016-12-19T06:51:01Z",54.53731,18.75813,"2016-12-18T03:47:06Z",54.53782,18.73003,1815.70171153739
"1006",758658,"BARMBEK","Cargo",3329,"2016-12-16T01:45:03Z","2016-12-18T09:23:04Z",59.91767,30.02017,"2016-12-18T09:21:04Z",59.9205,30.006,851.08024583312
"1007",758718,"PAPUA","Cargo",1450,"2016-12-13T11:31:04Z","2016-12-14T19:17:05Z",59.88899,30.16134,"2016-12-14T18:41:04Z",59.89198,30.14679,878.059929390789
"1008",758759,"E.R. VISBY","Cargo",357,"2016-12-20T03:55:03Z","2016-12-20T11:11:04Z",59.91897,30.01236,"2016-12-20T03:57:04Z",59.91523,30.03065,1102.22117576254
"1009",758887,"CHARLOTTA B","Cargo",323,"2016-12-20T04:29:03Z","2016-12-20T11:11:04Z",59.91285,30.04415,"2016-12-20T04:35:03Z",59.90677,30.07293,1743.02528565388
"1010",760531,"SAMRAA ALKHALEEJ","Tanker",47,"2016-12-15T02:11:06Z","2016-12-18T09:55:06Z",55.96786,20.80003,"2016-12-18T01:13:06Z",55.97897,20.80276,1248.39636958801
"1011",835353,"M/S ALO","Tug",20,"2016-12-13T11:31:05Z","2016-12-13T12:09:05Z",57.87987,11.64797,"2016-12-13T11:33:05Z",57.88801,11.65618,1028.18770991399
"1012",850625,"BY NP","Navigation",9497,"2016-12-13T11:21:01Z","2016-12-20T11:11:02Z",54.46484,18.70134,"2016-12-14T02:51:02Z",54.46468,18.7012,19.9820293062968
"1013",850632,"P9 HYDRO METEO","Navigation",9499,"2016-12-13T11:21:01Z","2016-12-20T11:11:02Z",54.41118,18.77667,"2016-12-20T11:09:02Z",54.41118,18.77667,0
"1014",850637,"BY ZS","Unspecified",4780,"2016-12-13T11:21:01Z","2016-12-20T11:11:02Z",54.44296,18.96178,"2016-12-17T23:57:02Z",54.44321,18.96163,29.4751852535686
"1015",850641,"BY HEL","Navigation",4780,"2016-12-13T11:21:01Z","2016-12-20T11:11:02Z",54.60226,18.89077,"2016-12-18T15:55:02Z",54.57765,18.9449,4437.95859009743
"1016",850644,"BY GD","Navigation",9501,"2016-12-13T11:21:01Z","2016-12-20T11:11:02Z",54.53282,18.66424,"2016-12-14T16:05:08Z",54.53455,18.66366,196.192588144681
"1017",851186,"ST.-PETERSBURG PT LE","Navigation",9481,"2016-12-13T11:31:04Z","2016-12-20T11:11:04Z",59.8778,30.21639,"2016-12-20T11:11:03Z",59.8778,30.21639,0
"1018",858023,"NORDIC NORA","Tanker",33,"2016-12-14T10:09:05Z","2016-12-15T10:35:05Z",57.9215,11.60817,"2016-12-15T08:27:05Z",57.61167,11.60717,34490.168937675
"1019",858053,"CONTAINERSHIPS VII","Cargo",339,"2016-12-18T05:23:07Z","2016-12-18T16:57:06Z",55.77592,20.91944,"2016-12-18T05:49:05Z",55.75791,20.94193,2450.12414651174
"1020",878185,"OLEG STRASHNOV","Tug",1685,"2016-12-13T13:49:02Z","2016-12-20T11:11:02Z",54.69018,20.1966,"2016-12-17T13:09:03Z",54.68774,20.21223,1041.73565030928
"1021",917997,"FAIRPLAY IV","Tug",4386,"2016-12-13T11:31:08Z","2016-12-20T10:59:07Z",54.51325,18.57434,"2016-12-16T10:51:07Z",54.52682,18.55918,1800.38334983126
"1022",941191,"SERWAL","Tug",1085,"2016-12-15T16:21:09Z","2016-12-17T04:23:07Z",54.74669,18.72311,"2016-12-15T17:03:02Z",54.73917,18.74372,1566.75979590394
"1023",948265,"TANAIS","Cargo",986,"2016-12-16T07:21:02Z","2016-12-17T13:45:07Z",54.38043,18.66072,"2016-12-16T14:19:01Z",54.36997,18.66461,1191.40759761632
"1024",987831,"SVIR","Tug",9394,"2016-12-13T11:31:04Z","2016-12-20T11:11:04Z",59.91217,30.24499,"2016-12-14T02:29:04Z",59.88486,30.20872,3652.79645525462
"1025",993606,"ECO GREEN","Tanker",1563,"2016-12-17T16:59:02Z","2016-12-19T20:27:02Z",54.43014,18.92303,"2016-12-19T20:11:01Z",54.43336,18.94306,1345.59335146114
"1026",994590,"KLASCO-3","Tug",187,"2016-12-14T13:07:07Z","2016-12-19T22:25:06Z",55.72545,21.09185,"2016-12-16T12:33:07Z",55.67769,21.13985,6110.03107173683
"1027",1036966,"AGATH","Tanker",37,"2016-12-17T01:41:05Z","2016-12-17T19:51:05Z",57.98556,11.74649,"2016-12-17T02:11:05Z",57.99511,11.75793,1259.3060780848
"1028",1037103,"GLOMAR WAVE","Passenger",4934,"2016-12-13T11:31:08Z","2016-12-20T10:59:07Z",54.52425,18.5592,"2016-12-14T02:29:07Z",54.51115,18.7081,9731.14256308377
"1029",1039931,"LOOKMAN","Tug",9175,"2016-12-13T11:31:04Z","2016-12-20T11:11:04Z",59.88041,30.19512,"2016-12-20T09:11:04Z",59.89045,30.20623,1278.35117911207
"1030",1064825,"KAPITAN BELYAEV","Unspecified",1142,"2016-12-15T15:35:03Z","2016-12-19T13:09:02Z",54.97714,20.34083,"2016-12-15T22:41:02Z",54.96532,20.23569,6845.67017812066
"1031",1071570,"SVISLOCH","Cargo",32,"2016-12-15T00:15:04Z","2016-12-15T01:57:04Z",59.94119,30.25643,"2016-12-15T01:51:04Z",59.94119,30.25643,0
"1032",1072314,"SAR 111265582","Tug",7843,"2016-12-13T11:31:05Z","2016-12-19T12:55:04Z",57.72334,11.6312,"2016-12-13T15:27:05Z",57.90428,11.64585,20160.8726024894
"1033",1081005,"LINDA","Passenger",2983,"2016-12-13T11:31:05Z","2016-12-20T11:11:05Z",57.74679,11.64108,"2016-12-20T10:59:05Z",57.77127,11.62132,2967.02568722107
"1034",1085676,"ULRIKA","Passenger",4712,"2016-12-13T11:31:05Z","2016-12-20T11:11:05Z",57.74446,11.64199,"2016-12-20T09:37:05Z",57.75909,11.62117,2044.92914909979
"1035",1088282,"BURO","Passenger",2820,"2016-12-13T12:11:06Z","2016-12-20T10:59:05Z",57.71231,11.66467,"2016-12-20T09:11:05Z",57.69633,11.6896,2315.81430023256
"1036",1104090,"POLSTJERNAN","Passenger",4676,"2016-12-13T11:31:05Z","2016-12-20T11:11:05Z",57.711,11.6586,"2016-12-14T02:29:05Z",57.71171,11.68323,1466.75844990225
"1037",1105688,"HEL 95","Fishing",2027,"2016-12-15T04:21:02Z","2016-12-20T02:49:02Z",54.63875,18.99859,"2016-12-15T10:41:02Z",54.59192,18.9911,5235.40197182653
"1038",1123136,"PILOT 218 SE","Tug",676,"2016-12-14T14:03:05Z","2016-12-20T10:59:07Z",57.69853,11.69123,"2016-12-14T14:09:06Z",57.68736,11.70803,1595.36392091823
"1039",1124170,"JAS 61","Fishing",2213,"2016-12-15T05:11:01Z","2016-12-20T10:59:07Z",54.60688,18.76464,"2016-12-15T15:29:06Z",54.61336,18.74677,1359.26503628368
"1040",1155907,"GOTA II","Passenger",712,"2016-12-13T11:31:05Z","2016-12-20T11:11:05Z",57.64394,11.85177,"2016-12-20T09:11:08Z",57.65084,11.79274,3599.34133132039
"1041",1181634,"BARRAKUDA","Pleasure",382,"2016-12-16T16:07:02Z","2016-12-17T10:55:03Z",54.96674,20.2634,"2016-12-17T02:43:02Z",54.95827,20.36507,6565.77207513441
"1042",1193077,"STRANNEFJORD","Fishing",2554,"2016-12-15T02:57:06Z","2016-12-18T20:43:05Z",57.74808,11.61438,"2016-12-18T20:41:04Z",57.74959,11.60024,856.621101022258
"1043",1193771,"SANDEFJORD","Fishing",2644,"2016-12-14T20:11:06Z","2016-12-18T19:35:05Z",57.67745,11.76922,"2016-12-14T20:53:05Z",57.67932,11.78665,1058.10099903441
"1044",1198107,"HEL-125","Fishing",3838,"2016-12-13T11:31:08Z","2016-12-20T10:59:07Z",54.52187,18.55046,"2016-12-16T02:29:07Z",54.52021,18.54748,266.868119317815
"1045",1247749,"ACQUAMARINA","Tanker",1870,"2016-12-14T23:17:06Z","2016-12-18T13:01:03Z",55.73,20.80467,"2016-12-16T22:23:05Z",54.66344,19.80109,134764.673025411
"1046",1257951,"BARSWEEP ONE","Unspecified",129,"2016-12-13T15:23:07Z","2016-12-15T02:37:05Z",57.71992,11.98157,"2016-12-15T00:05:08Z",57.71737,11.97379,542.704279790412
"1047",1351934,"MINTIS","Tug",174,"2016-12-13T16:55:07Z","2016-12-20T10:57:06Z",55.70301,21.12916,"2016-12-16T03:51:06Z",55.70308,21.12929,11.2790075738708
"1048",1414412,"RB-413","Tug",1137,"2016-12-13T11:35:03Z","2016-12-20T11:07:04Z",54.63433,19.94286,"2016-12-15T08:35:02Z",54.64635,19.90563,2746.40971111965
"1049",1442009,"ENSKAR","Fishing",1823,"2016-12-13T11:31:05Z","2016-12-20T11:11:05Z",57.72721,11.66791,"2016-12-20T09:11:05Z",57.77259,11.62051,5783.36635935129
"1050",1611958,"GRIPHON 8","Tug",4741,"2016-12-13T12:23:04Z","2016-12-20T10:41:04Z",59.88857,30.21397,"2016-12-20T01:25:04Z",59.87959,30.23108,1382.97145918097
"1051",1914339,"MSC OSCAR","Cargo",1252,"2016-12-13T11:31:05Z","2016-12-14T16:21:05Z",57.67958,11.79725,"2016-12-14T15:41:05Z",57.67819,11.77309,1446.26824670219
"1052",1964978,"ALVELI","Passenger",3197,"2016-12-13T11:31:05Z","2016-12-20T11:11:05Z",57.70588,11.95625,"2016-12-16T13:21:08Z",57.705,11.94017,961.360415704861
"1053",2059154,"MIDVOLGA-3","Tanker",2306,"2016-12-15T22:45:03Z","2016-12-20T11:11:02Z",54.6349,19.80475,"2016-12-19T07:53:02Z",54.63269,19.9117,6895.36540900195
"1054",2208737,"NATALIA B","Pleasure",2246,"2016-12-13T11:21:01Z","2016-12-20T11:11:02Z",54.35769,18.70782,"2016-12-13T16:31:01Z",54.3576,18.70774,11.2830031171199
"1055",2288508,"35","Navigation",9481,"2016-12-13T11:31:04Z","2016-12-20T11:11:04Z",59.91144,30.04795,"2016-12-20T11:11:03Z",59.91144,30.04795,0
"1056",2288513,"36","Navigation",9481,"2016-12-13T11:31:04Z","2016-12-20T11:11:04Z",59.91244,30.04861,"2016-12-20T11:11:03Z",59.91244,30.04861,0
"1057",2312999,"FROG TAURUS","Tug",9281,"2016-12-13T11:31:05Z","2016-12-20T10:59:07Z",57.7191,11.97848,"2016-12-19T08:51:08Z",57.72183,11.98094,337.260871846462
"1058",2420192,"KEILA","Tanker",9084,"2016-12-13T11:31:04Z","2016-12-20T11:11:04Z",59.91003,30.23283,"2016-12-18T21:41:04Z",59.90314,30.22369,921.165024423465
